Timeslice,Hour,Month,Daysplit,Demand fuel,startyear,endyear,timesliceDN,timesliceDE,timesliceED,timesliceEN,timesliceNE,timesliceND,region,Tech,renewable ninjafile
,,,,,,,,,,,,,,SOPV_66_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_67_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_68_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_69_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_70_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_71_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_75_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_76_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_77_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_78_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_79_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_80_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_81_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_82_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_83_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_84_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_85_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_86_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_89_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_90_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_93_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_94_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_95_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_96_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_97_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_98_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_99_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_101_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_102_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_103_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_107_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_108_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_111_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_113_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_115_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_116_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_118_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_119_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_121_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_124_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_125_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_129_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_130_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_132_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_133_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_135_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_136_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_137_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_138_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_141_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_142_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_146_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_150_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_151_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_152_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_154_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_155_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_156_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_157_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_158_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_159_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_169_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_175_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_176_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_177_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_194_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_195_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_196_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_210_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_211_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_212_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_213_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_214_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_215_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_216_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_230_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_231_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_234_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_235_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_236_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_254_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_255_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_256_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_273_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_274_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_275_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_276_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_289_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_290_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_293_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_294_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_295_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_296_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_306_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_307_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_308_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_309_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_311_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_312_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_313_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_323_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_324_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_325_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_326_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_328_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_338_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_339_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_340_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_349_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_350_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_351_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_357_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_372_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_377_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_378_0,capacityfactor_solar
